id,age,event,censor,abused,black
857,12,0,0,1,1
857,13,0,0,1,1
857,14,0,0,1,1
857,15,1,0,1,1
858,8,0,1,0,0
858,9,0,1,0,0
858,10,0,1,0,0
858,11,0,1,0,0
858,12,0,1,0,0
858,13,0,1,0,0
858,14,0,1,0,0
858,15,0,1,0,0
858,16,0,1,0,0
858,17,0,1,0,0
858,18,0,1,0,0
859,8,0,1,1,0
859,9,0,1,1,0
859,10,0,1,1,0
859,11,0,1,1,0
859,12,0,1,1,0
859,13,0,1,1,0
859,14,0,1,1,0
859,15,0,1,1,0
859,16,0,1,1,0
859,17,0,1,1,0
859,18,0,1,1,0
860,8,0,0,0,0
860,9,0,0,0,0
860,10,0,0,0,0
860,11,0,0,0,0
860,12,0,0,0,0
860,13,0,0,0,0
860,14,0,0,0,0
860,15,0,0,0,0
860,16,1,0,0,0
861,8,0,1,1,0
861,9,0,1,1,0
861,10,0,1,1,0
861,11,0,1,1,0
861,12,0,1,1,0
861,13,0,1,1,0
861,14,0,1,1,0
861,15,0,1,1,0
861,16,0,1,1,0
861,17,0,1,1,0
861,18,0,1,1,0
862,8,0,1,0,0
862,9,0,1,0,0
862,10,0,1,0,0
862,11,0,1,0,0
862,12,0,1,0,0
862,13,0,1,0,0
862,14,0,1,0,0
862,15,0,1,0,0
862,16,0,1,0,0
862,17,0,1,0,0
862,18,0,1,0,0
863,8,0,0,1,0
863,9,0,0,1,0
863,10,0,0,1,0
863,11,0,0,1,0
863,12,0,0,1,0
863,13,0,0,1,0
863,14,0,0,1,0
863,15,1,0,1,0
864,8,0,1,1,0
864,9,0,1,1,0
864,10,0,1,1,0
864,11,0,1,1,0
864,12,0,1,1,0
864,13,0,1,1,0
864,14,0,1,1,0
864,15,0,1,1,0
864,16,0,1,1,0
864,17,0,1,1,0
864,18,0,1,1,0
865,8,0,1,0,0
865,9,0,1,0,0
865,10,0,1,0,0
865,11,0,1,0,0
865,12,0,1,0,0
865,13,0,1,0,0
865,14,0,1,0,0
865,15,0,1,0,0
865,16,0,1,0,0
865,17,0,1,0,0
865,18,0,1,0,0
866,8,0,1,1,0
866,9,0,1,1,0
866,10,0,1,1,0
866,11,0,1,1,0
866,12,0,1,1,0
866,13,0,1,1,0
866,14,0,1,1,0
866,15,0,1,1,0
866,16,0,1,1,0
866,17,0,1,1,0
866,18,0,1,1,0
867,8,0,1,1,0
867,9,0,1,1,0
867,10,0,1,1,0
867,11,0,1,1,0
867,12,0,1,1,0
867,13,0,1,1,0
867,14,0,1,1,0
867,15,0,1,1,0
867,16,0,1,1,0
867,17,0,1,1,0
867,18,0,1,1,0
868,8,0,0,0,0
868,9,0,0,0,0
868,10,0,0,0,0
868,11,0,0,0,0
868,12,0,0,0,0
868,13,0,0,0,0
868,14,0,0,0,0
868,15,1,0,0,0
869,8,0,1,1,0
869,9,0,1,1,0
869,10,0,1,1,0
869,11,0,1,1,0
869,12,0,1,1,0
869,13,0,1,1,0
869,14,0,1,1,0
869,15,0,1,1,0
869,16,0,1,1,0
869,17,0,1,1,0
869,18,0,1,1,0
870,8,0,1,0,0
870,9,0,1,0,0
870,10,0,1,0,0
870,11,0,1,0,0
870,12,0,1,0,0
870,13,0,1,0,0
870,14,0,1,0,0
870,15,0,1,0,0
870,16,0,1,0,0
870,17,0,1,0,0
870,18,0,1,0,0
871,8,0,1,1,0
871,9,0,1,1,0
871,10,0,1,1,0
871,11,0,1,1,0
871,12,0,1,1,0
871,13,0,1,1,0
871,14,0,1,1,0
871,15,0,1,1,0
871,16,0,1,1,0
871,17,0,1,1,0
871,18,0,1,1,0
872,8,0,0,0,1
872,9,0,0,0,1
872,10,0,0,0,1
872,11,0,0,0,1
872,12,0,0,0,1
872,13,0,0,0,1
872,14,1,0,0,1
873,8,0,1,1,0
873,9,0,1,1,0
873,10,0,1,1,0
873,11,0,1,1,0
873,12,0,1,1,0
873,13,0,1,1,0
873,14,0,1,1,0
873,15,0,1,1,0
873,16,0,1,1,0
873,17,0,1,1,0
873,18,0,1,1,0
874,8,0,1,0,0
874,9,0,1,0,0
874,10,0,1,0,0
874,11,0,1,0,0
874,12,0,1,0,0
874,13,0,1,0,0
874,14,0,1,0,0
874,15,0,1,0,0
874,16,0,1,0,0
874,17,0,1,0,0
874,18,0,1,0,0
875,8,0,1,1,0
875,9,0,1,1,0
875,10,0,1,1,0
875,11,0,1,1,0
875,12,0,1,1,0
875,13,0,1,1,0
875,14,0,1,1,0
875,15,0,1,1,0
875,16,0,1,1,0
875,17,0,1,1,0
875,18,0,1,1,0
876,8,0,1,0,0
876,9,0,1,0,0
876,10,0,1,0,0
876,11,0,1,0,0
876,12,0,1,0,0
876,13,0,1,0,0
876,14,0,1,0,0
876,15,0,1,0,0
876,16,0,1,0,0
876,17,0,1,0,0
876,18,0,1,0,0
877,8,0,1,1,0
877,9,0,1,1,0
877,10,0,1,1,0
877,11,0,1,1,0
877,12,0,1,1,0
877,13,0,1,1,0
877,14,0,1,1,0
877,15,0,1,1,0
877,16,0,1,1,0
877,17,0,1,1,0
877,18,0,1,1,0
878,8,0,1,0,0
878,9,0,1,0,0
878,10,0,1,0,0
878,11,0,1,0,0
878,12,0,1,0,0
878,13,0,1,0,0
878,14,0,1,0,0
878,15,0,1,0,0
878,16,0,1,0,0
878,17,0,1,0,0
878,18,0,1,0,0
879,8,0,0,1,0
879,9,0,0,1,0
879,10,0,0,1,0
879,11,0,0,1,0
879,12,0,0,1,0
879,13,0,0,1,0
879,14,0,0,1,0
879,15,0,0,1,0
879,16,1,0,1,0
880,8,0,0,0,1
880,9,0,0,0,1
880,10,0,0,0,1
880,11,1,0,0,1
881,8,0,1,1,0
881,9,0,1,1,0
881,10,0,1,1,0
881,11,0,1,1,0
881,12,0,1,1,0
881,13,0,1,1,0
881,14,0,1,1,0
881,15,0,1,1,0
881,16,0,1,1,0
881,17,0,1,1,0
881,18,0,1,1,0
882,8,0,1,0,1
882,9,0,1,0,1
882,10,0,1,0,1
882,11,0,1,0,1
882,12,0,1,0,1
882,13,0,1,0,1
882,14,0,1,0,1
882,15,0,1,0,1
882,16,0,1,0,1
882,17,0,1,0,1
882,18,0,1,0,1
883,8,0,1,1,0
883,9,0,1,1,0
883,10,0,1,1,0
883,11,0,1,1,0
883,12,0,1,1,0
883,13,0,1,1,0
883,14,0,1,1,0
883,15,0,1,1,0
883,16,0,1,1,0
883,17,0,1,1,0
883,18,0,1,1,0
884,8,0,1,0,0
884,9,0,1,0,0
884,10,0,1,0,0
884,11,0,1,0,0
884,12,0,1,0,0
884,13,0,1,0,0
884,14,0,1,0,0
884,15,0,1,0,0
884,16,0,1,0,0
884,17,0,1,0,0
884,18,0,1,0,0
885,8,0,1,1,0
885,9,0,1,1,0
885,10,0,1,1,0
885,11,0,1,1,0
885,12,0,1,1,0
885,13,0,1,1,0
885,14,0,1,1,0
885,15,0,1,1,0
885,16,0,1,1,0
885,17,0,1,1,0
885,18,0,1,1,0
886,8,0,1,0,0
886,9,0,1,0,0
886,10,0,1,0,0
886,11,0,1,0,0
886,12,0,1,0,0
886,13,0,1,0,0
886,14,0,1,0,0
886,15,0,1,0,0
886,16,0,1,0,0
886,17,0,1,0,0
886,18,0,1,0,0
887,8,0,0,1,0
887,9,0,0,1,0
887,10,0,0,1,0
887,11,0,0,1,0
887,12,0,0,1,0
887,13,0,0,1,0
887,14,1,0,1,0
888,8,0,1,0,0
888,9,0,1,0,0
888,10,0,1,0,0
888,11,0,1,0,0
888,12,0,1,0,0
888,13,0,1,0,0
888,14,0,1,0,0
888,15,0,1,0,0
888,16,0,1,0,0
888,17,0,1,0,0
888,18,0,1,0,0
889,8,0,1,1,0
889,9,0,1,1,0
889,10,0,1,1,0
889,11,0,1,1,0
889,12,0,1,1,0
889,13,0,1,1,0
889,14,0,1,1,0
889,15,0,1,1,0
889,16,0,1,1,0
889,17,0,1,1,0
889,18,0,1,1,0
890,8,1,0,1,0
891,8,0,1,0,0
891,9,0,1,0,0
891,10,0,1,0,0
891,11,0,1,0,0
891,12,0,1,0,0
891,13,0,1,0,0
891,14,0,1,0,0
891,15,0,1,0,0
891,16,0,1,0,0
891,17,0,1,0,0
891,18,0,1,0,0
892,8,0,0,1,0
892,9,0,0,1,0
892,10,0,0,1,0
892,11,0,0,1,0
892,12,0,0,1,0
892,13,0,0,1,0
892,14,1,0,1,0
893,8,0,1,0,1
893,9,0,1,0,1
893,10,0,1,0,1
893,11,0,1,0,1
893,12,0,1,0,1
893,13,0,1,0,1
893,14,0,1,0,1
893,15,0,1,0,1
893,16,0,1,0,1
893,17,0,1,0,1
893,18,0,1,0,1
894,8,0,1,1,1
894,9,0,1,1,1
894,10,0,1,1,1
894,11,0,1,1,1
894,12,0,1,1,1
894,13,0,1,1,1
894,14,0,1,1,1
894,15,0,1,1,1
894,16,0,1,1,1
894,17,0,1,1,1
894,18,0,1,1,1
895,8,0,1,0,1
895,9,0,1,0,1
895,10,0,1,0,1
895,11,0,1,0,1
895,12,0,1,0,1
895,13,0,1,0,1
895,14,0,1,0,1
895,15,0,1,0,1
895,16,0,1,0,1
895,17,0,1,0,1
895,18,0,1,0,1
896,8,0,1,1,1
896,9,0,1,1,1
896,10,0,1,1,1
896,11,0,1,1,1
896,12,0,1,1,1
896,13,0,1,1,1
896,14,0,1,1,1
896,15,0,1,1,1
896,16,0,1,1,1
896,17,0,1,1,1
896,18,0,1,1,1
898,8,0,1,0,0
898,9,0,1,0,0
898,10,0,1,0,0
898,11,0,1,0,0
898,12,0,1,0,0
898,13,0,1,0,0
898,14,0,1,0,0
898,15,0,1,0,0
898,16,0,1,0,0
898,17,0,1,0,0
898,18,0,1,0,0
899,8,0,1,1,0
899,9,0,1,1,0
899,10,0,1,1,0
899,11,0,1,1,0
899,12,0,1,1,0
899,13,0,1,1,0
899,14,0,1,1,0
899,15,0,1,1,0
899,16,0,1,1,0
899,17,0,1,1,0
899,18,0,1,1,0
900,8,0,1,0,0
900,9,0,1,0,0
900,10,0,1,0,0
900,11,0,1,0,0
900,12,0,1,0,0
900,13,0,1,0,0
900,14,0,1,0,0
900,15,0,1,0,0
900,16,0,1,0,0
900,17,0,1,0,0
900,18,0,1,0,0
901,8,0,0,1,0
901,9,0,0,1,0
901,10,0,0,1,0
901,11,0,0,1,0
901,12,0,0,1,0
901,13,0,0,1,0
901,14,0,0,1,0
901,15,0,0,1,0
901,16,1,0,1,0
902,8,0,1,0,0
902,9,0,1,0,0
902,10,0,1,0,0
902,11,0,1,0,0
902,12,0,1,0,0
902,13,0,1,0,0
902,14,0,1,0,0
902,15,0,1,0,0
902,16,0,1,0,0
902,17,0,1,0,0
902,18,0,1,0,0
903,8,0,0,1,0
903,9,0,0,1,0
903,10,0,0,1,0
903,11,1,0,1,0
904,8,0,1,0,0
904,9,0,1,0,0
904,10,0,1,0,0
904,11,0,1,0,0
904,12,0,1,0,0
904,13,0,1,0,0
904,14,0,1,0,0
904,15,0,1,0,0
904,16,0,1,0,0
904,17,0,1,0,0
904,18,0,1,0,0
905,8,0,1,1,0
905,9,0,1,1,0
905,10,0,1,1,0
905,11,0,1,1,0
905,12,0,1,1,0
905,13,0,1,1,0
905,14,0,1,1,0
905,15,0,1,1,0
905,16,0,1,1,0
905,17,0,1,1,0
905,18,0,1,1,0
906,8,0,0,0,0
906,9,0,0,0,0
906,10,0,0,0,0
906,11,0,0,0,0
906,12,0,0,0,0
906,13,0,0,0,0
906,14,1,0,0,0
907,8,0,0,1,0
907,9,0,0,1,0
907,10,0,0,1,0
907,11,0,0,1,0
907,12,0,0,1,0
907,13,0,0,1,0
907,14,1,0,1,0
908,8,0,1,0,1
908,9,0,1,0,1
908,10,0,1,0,1
908,11,0,1,0,1
908,12,0,1,0,1
908,13,0,1,0,1
908,14,0,1,0,1
908,15,0,1,0,1
908,16,0,1,0,1
908,17,0,1,0,1
908,18,0,1,0,1
909,8,0,0,1,1
909,9,0,0,1,1
909,10,0,0,1,1
909,11,0,0,1,1
909,12,0,0,1,1
909,13,0,0,1,1
909,14,0,0,1,1
909,15,0,0,1,1
909,16,0,0,1,1
909,17,1,0,1,1
910,8,0,0,1,1
910,9,0,0,1,1
910,10,0,0,1,1
910,11,0,0,1,1
910,12,0,0,1,1
910,13,0,0,1,1
910,14,0,0,1,1
910,15,1,0,1,1
911,8,0,1,1,1
911,9,0,1,1,1
911,10,0,1,1,1
911,11,0,1,1,1
911,12,0,1,1,1
911,13,0,1,1,1
911,14,0,1,1,1
911,15,0,1,1,1
911,16,0,1,1,1
911,17,0,1,1,1
911,18,0,1,1,1
912,8,0,0,1,1
912,9,0,0,1,1
912,10,0,0,1,1
912,11,0,0,1,1
912,12,0,0,1,1
912,13,0,0,1,1
912,14,0,0,1,1
912,15,1,0,1,1
913,8,0,1,1,1
913,9,0,1,1,1
913,10,0,1,1,1
913,11,0,1,1,1
913,12,0,1,1,1
913,13,0,1,1,1
913,14,0,1,1,1
913,15,0,1,1,1
913,16,0,1,1,1
913,17,0,1,1,1
913,18,0,1,1,1
914,8,0,0,0,1
914,9,0,0,0,1
914,10,0,0,0,1
914,11,0,0,0,1
914,12,0,0,0,1
914,13,1,0,0,1
915,8,0,0,1,1
915,9,0,0,1,1
915,10,0,0,1,1
915,11,0,0,1,1
915,12,0,0,1,1
915,13,0,0,1,1
915,14,0,0,1,1
915,15,1,0,1,1
916,8,0,1,0,1
916,9,0,1,0,1
916,10,0,1,0,1
916,11,0,1,0,1
916,12,0,1,0,1
916,13,0,1,0,1
916,14,0,1,0,1
916,15,0,1,0,1
916,16,0,1,0,1
916,17,0,1,0,1
916,18,0,1,0,1
917,8,0,1,1,1
917,9,0,1,1,1
917,10,0,1,1,1
917,11,0,1,1,1
917,12,0,1,1,1
917,13,0,1,1,1
917,14,0,1,1,1
917,15,0,1,1,1
917,16,0,1,1,1
917,17,0,1,1,1
917,18,0,1,1,1
918,8,0,1,0,1
918,9,0,1,0,1
918,10,0,1,0,1
918,11,0,1,0,1
918,12,0,1,0,1
918,13,0,1,0,1
918,14,0,1,0,1
918,15,0,1,0,1
918,16,0,1,0,1
918,17,0,1,0,1
918,18,0,1,0,1
919,8,0,0,1,1
919,9,0,0,1,1
919,10,0,0,1,1
919,11,1,0,1,1
920,8,0,1,0,1
920,9,0,1,0,1
920,10,0,1,0,1
920,11,0,1,0,1
920,12,0,1,0,1
920,13,0,1,0,1
920,14,0,1,0,1
920,15,0,1,0,1
920,16,0,1,0,1
920,17,0,1,0,1
920,18,0,1,0,1
921,8,0,1,1,1
921,9,0,1,1,1
921,10,0,1,1,1
921,11,0,1,1,1
921,12,0,1,1,1
921,13,0,1,1,1
921,14,0,1,1,1
921,15,0,1,1,1
921,16,0,1,1,1
921,17,0,1,1,1
921,18,0,1,1,1
922,8,0,1,0,1
922,9,0,1,0,1
922,10,0,1,0,1
922,11,0,1,0,1
922,12,0,1,0,1
922,13,0,1,0,1
922,14,0,1,0,1
922,15,0,1,0,1
922,16,0,1,0,1
922,17,0,1,0,1
922,18,0,1,0,1
923,8,0,1,1,1
923,9,0,1,1,1
923,10,0,1,1,1
923,11,0,1,1,1
923,12,0,1,1,1
923,13,0,1,1,1
923,14,0,1,1,1
923,15,0,1,1,1
923,16,0,1,1,1
923,17,0,1,1,1
923,18,0,1,1,1
924,8,0,1,1,0
924,9,0,1,1,0
924,10,0,1,1,0
924,11,0,1,1,0
924,12,0,1,1,0
924,13,0,1,1,0
924,14,0,1,1,0
924,15,0,1,1,0
924,16,0,1,1,0
924,17,0,1,1,0
924,18,0,1,1,0
925,8,0,1,1,0
925,9,0,1,1,0
925,10,0,1,1,0
925,11,0,1,1,0
925,12,0,1,1,0
925,13,0,1,1,0
925,14,0,1,1,0
925,15,0,1,1,0
925,16,0,1,1,0
925,17,0,1,1,0
925,18,0,1,1,0
926,8,0,0,1,0
926,9,0,0,1,0
926,10,0,0,1,0
926,11,0,0,1,0
926,12,0,0,1,0
926,13,0,0,1,0
926,14,0,0,1,0
926,15,0,0,1,0
926,16,1,0,1,0
927,8,0,0,1,0
927,9,0,0,1,0
927,10,0,0,1,0
927,11,0,0,1,0
927,12,0,0,1,0
927,13,1,0,1,0
928,8,0,1,0,0
928,9,0,1,0,0
928,10,0,1,0,0
928,11,0,1,0,0
928,12,0,1,0,0
928,13,0,1,0,0
928,14,0,1,0,0
928,15,0,1,0,0
928,16,0,1,0,0
928,17,0,1,0,0
928,18,0,1,0,0
929,8,0,1,1,0
929,9,0,1,1,0
929,10,0,1,1,0
929,11,0,1,1,0
929,12,0,1,1,0
929,13,0,1,1,0
929,14,0,1,1,0
929,15,0,1,1,0
929,16,0,1,1,0
929,17,0,1,1,0
929,18,0,1,1,0
930,8,0,1,1,0
930,9,0,1,1,0
930,10,0,1,1,0
930,11,0,1,1,0
930,12,0,1,1,0
930,13,0,1,1,0
930,14,0,1,1,0
930,15,0,1,1,0
930,16,0,1,1,0
930,17,0,1,1,0
930,18,0,1,1,0
931,8,0,1,1,0
931,9,0,1,1,0
931,10,0,1,1,0
931,11,0,1,1,0
931,12,0,1,1,0
931,13,0,1,1,0
931,14,0,1,1,0
931,15,0,1,1,0
931,16,0,1,1,0
931,17,0,1,1,0
931,18,0,1,1,0
932,8,0,1,0,0
932,9,0,1,0,0
932,10,0,1,0,0
932,11,0,1,0,0
932,12,0,1,0,0
932,13,0,1,0,0
932,14,0,1,0,0
932,15,0,1,0,0
932,16,0,1,0,0
932,17,0,1,0,0
932,18,0,1,0,0
933,8,0,0,1,0
933,9,0,0,1,0
933,10,0,0,1,0
933,11,0,0,1,0
933,12,0,0,1,0
933,13,0,0,1,0
933,14,0,0,1,0
933,15,1,0,1,0
934,8,0,1,0,0
934,9,0,1,0,0
934,10,0,1,0,0
934,11,0,1,0,0
934,12,0,1,0,0
934,13,0,1,0,0
934,14,0,1,0,0
934,15,0,1,0,0
934,16,0,1,0,0
934,17,0,1,0,0
934,18,0,1,0,0
935,8,0,1,1,0
935,9,0,1,1,0
935,10,0,1,1,0
935,11,0,1,1,0
935,12,0,1,1,0
935,13,0,1,1,0
935,14,0,1,1,0
935,15,0,1,1,0
935,16,0,1,1,0
935,17,0,1,1,0
935,18,0,1,1,0
936,8,0,1,0,0
936,9,0,1,0,0
936,10,0,1,0,0
936,11,0,1,0,0
936,12,0,1,0,0
936,13,0,1,0,0
936,14,0,1,0,0
936,15,0,1,0,0
936,16,0,1,0,0
936,17,0,1,0,0
936,18,0,1,0,0
938,8,0,1,1,0
938,9,0,1,1,0
938,10,0,1,1,0
938,11,0,1,1,0
938,12,0,1,1,0
938,13,0,1,1,0
938,14,0,1,1,0
938,15,0,1,1,0
938,16,0,1,1,0
938,17,0,1,1,0
938,18,0,1,1,0
939,8,0,1,0,0
939,9,0,1,0,0
939,10,0,1,0,0
939,11,0,1,0,0
939,12,0,1,0,0
939,13,0,1,0,0
939,14,0,1,0,0
939,15,0,1,0,0
939,16,0,1,0,0
939,17,0,1,0,0
939,18,0,1,0,0
940,8,0,0,1,0
940,9,0,0,1,0
940,10,0,0,1,0
940,11,0,0,1,0
940,12,0,0,1,0
940,13,0,0,1,0
940,14,0,0,1,0
940,15,1,0,1,0
941,8,0,1,0,0
941,9,0,1,0,0
941,10,0,1,0,0
941,11,0,1,0,0
941,12,0,1,0,0
941,13,0,1,0,0
941,14,0,1,0,0
941,15,0,1,0,0
941,16,0,1,0,0
941,17,0,1,0,0
941,18,0,1,0,0
942,8,0,0,1,0
942,9,0,0,1,0
942,10,0,0,1,0
942,11,0,0,1,0
942,12,0,0,1,0
942,13,0,0,1,0
942,14,0,0,1,0
942,15,1,0,1,0
943,8,0,1,0,0
943,9,0,1,0,0
943,10,0,1,0,0
943,11,0,1,0,0
943,12,0,1,0,0
943,13,0,1,0,0
943,14,0,1,0,0
943,15,0,1,0,0
943,16,0,1,0,0
943,17,0,1,0,0
943,18,0,1,0,0
944,8,0,1,1,0
944,9,0,1,1,0
944,10,0,1,1,0
944,11,0,1,1,0
944,12,0,1,1,0
944,13,0,1,1,0
944,14,0,1,1,0
944,15,0,1,1,0
944,16,0,1,1,0
944,17,0,1,1,0
944,18,0,1,1,0
945,8,0,1,1,0
945,9,0,1,1,0
945,10,0,1,1,0
945,11,0,1,1,0
945,12,0,1,1,0
945,13,0,1,1,0
945,14,0,1,1,0
945,15,0,1,1,0
945,16,0,1,1,0
945,17,0,1,1,0
945,18,0,1,1,0
946,8,0,1,0,0
946,9,0,1,0,0
946,10,0,1,0,0
946,11,0,1,0,0
946,12,0,1,0,0
946,13,0,1,0,0
946,14,0,1,0,0
946,15,0,1,0,0
946,16,0,1,0,0
946,17,0,1,0,0
946,18,0,1,0,0
947,8,0,0,1,0
947,9,0,0,1,0
947,10,0,0,1,0
947,11,0,0,1,0
947,12,0,0,1,0
947,13,0,0,1,0
947,14,0,0,1,0
947,15,0,0,1,0
947,16,0,0,1,0
947,17,1,0,1,0
948,8,0,1,1,0
948,9,0,1,1,0
948,10,0,1,1,0
948,11,0,1,1,0
948,12,0,1,1,0
948,13,0,1,1,0
948,14,0,1,1,0
948,15,0,1,1,0
948,16,0,1,1,0
948,17,0,1,1,0
948,18,0,1,1,0
949,8,0,1,0,0
949,9,0,1,0,0
949,10,0,1,0,0
949,11,0,1,0,0
949,12,0,1,0,0
949,13,0,1,0,0
949,14,0,1,0,0
949,15,0,1,0,0
949,16,0,1,0,0
949,17,0,1,0,0
949,18,0,1,0,0
950,8,0,1,1,0
950,9,0,1,1,0
950,10,0,1,1,0
950,11,0,1,1,0
950,12,0,1,1,0
950,13,0,1,1,0
950,14,0,1,1,0
950,15,0,1,1,0
950,16,0,1,1,0
950,17,0,1,1,0
950,18,0,1,1,0
951,8,0,1,0,0
951,9,0,1,0,0
951,10,0,1,0,0
951,11,0,1,0,0
951,12,0,1,0,0
951,13,0,1,0,0
951,14,0,1,0,0
951,15,0,1,0,0
951,16,0,1,0,0
951,17,0,1,0,0
951,18,0,1,0,0
952,8,0,0,1,0
952,9,0,0,1,0
952,10,0,0,1,0
952,11,0,0,1,0
952,12,0,0,1,0
952,13,0,0,1,0
952,14,0,0,1,0
952,15,1,0,1,0
953,8,0,1,0,0
953,9,0,1,0,0
953,10,0,1,0,0
953,11,0,1,0,0
953,12,0,1,0,0
953,13,0,1,0,0
953,14,0,1,0,0
953,15,0,1,0,0
953,16,0,1,0,0
953,17,0,1,0,0
953,18,0,1,0,0
954,8,0,1,1,0
954,9,0,1,1,0
954,10,0,1,1,0
954,11,0,1,1,0
954,12,0,1,1,0
954,13,0,1,1,0
954,14,0,1,1,0
954,15,0,1,1,0
954,16,0,1,1,0
954,17,0,1,1,0
954,18,0,1,1,0
955,8,0,0,1,0
955,9,0,0,1,0
955,10,0,0,1,0
955,11,0,0,1,0
955,12,0,0,1,0
955,13,0,0,1,0
955,14,0,0,1,0
955,15,0,0,1,0
955,16,0,0,1,0
955,17,0,0,1,0
955,18,1,0,1,0
956,8,0,1,0,0
956,9,0,1,0,0
956,10,0,1,0,0
956,11,0,1,0,0
956,12,0,1,0,0
956,13,0,1,0,0
956,14,0,1,0,0
956,15,0,1,0,0
956,16,0,1,0,0
956,17,0,1,0,0
956,18,0,1,0,0
957,8,0,1,1,0
957,9,0,1,1,0
957,10,0,1,1,0
957,11,0,1,1,0
957,12,0,1,1,0
957,13,0,1,1,0
957,14,0,1,1,0
957,15,0,1,1,0
957,16,0,1,1,0
957,17,0,1,1,0
957,18,0,1,1,0
958,8,0,1,0,0
958,9,0,1,0,0
958,10,0,1,0,0
958,11,0,1,0,0
958,12,0,1,0,0
958,13,0,1,0,0
958,14,0,1,0,0
958,15,0,1,0,0
958,16,0,1,0,0
958,17,0,1,0,0
958,18,0,1,0,0
959,8,0,1,1,0
959,9,0,1,1,0
959,10,0,1,1,0
959,11,0,1,1,0
959,12,0,1,1,0
959,13,0,1,1,0
959,14,0,1,1,0
959,15,0,1,1,0
959,16,0,1,1,0
959,17,0,1,1,0
959,18,0,1,1,0
960,8,0,1,0,0
960,9,0,1,0,0
960,10,0,1,0,0
960,11,0,1,0,0
960,12,0,1,0,0
960,13,0,1,0,0
960,14,0,1,0,0
960,15,0,1,0,0
960,16,0,1,0,0
960,17,0,1,0,0
960,18,0,1,0,0
961,8,0,1,1,0
961,9,0,1,1,0
961,10,0,1,1,0
961,11,0,1,1,0
961,12,0,1,1,0
961,13,0,1,1,0
961,14,0,1,1,0
961,15,0,1,1,0
961,16,0,1,1,0
961,17,0,1,1,0
961,18,0,1,1,0
962,8,0,1,0,1
962,9,0,1,0,1
962,10,0,1,0,1
962,11,0,1,0,1
962,12,0,1,0,1
962,13,0,1,0,1
962,14,0,1,0,1
962,15,0,1,0,1
962,16,0,1,0,1
962,17,0,1,0,1
962,18,0,1,0,1
963,8,0,1,1,1
963,9,0,1,1,1
963,10,0,1,1,1
963,11,0,1,1,1
963,12,0,1,1,1
963,13,0,1,1,1
963,14,0,1,1,1
963,15,0,1,1,1
963,16,0,1,1,1
963,17,0,1,1,1
963,18,0,1,1,1
964,8,0,1,1,1
964,9,0,1,1,1
964,10,0,1,1,1
964,11,0,1,1,1
964,12,0,1,1,1
964,13,0,1,1,1
964,14,0,1,1,1
964,15,0,1,1,1
964,16,0,1,1,1
964,17,0,1,1,1
964,18,0,1,1,1
965,8,0,1,1,1
965,9,0,1,1,1
965,10,0,1,1,1
965,11,0,1,1,1
965,12,0,1,1,1
965,13,0,1,1,1
965,14,0,1,1,1
965,15,0,1,1,1
965,16,0,1,1,1
965,17,0,1,1,1
965,18,0,1,1,1
966,8,0,0,1,1
966,9,0,0,1,1
966,10,0,0,1,1
966,11,0,0,1,1
966,12,0,0,1,1
966,13,0,0,1,1
966,14,0,0,1,1
966,15,1,0,1,1
967,8,0,1,1,1
967,9,0,1,1,1
967,10,0,1,1,1
967,11,0,1,1,1
967,12,0,1,1,1
967,13,0,1,1,1
967,14,0,1,1,1
967,15,0,1,1,1
967,16,0,1,1,1
967,17,0,1,1,1
967,18,0,1,1,1
968,8,0,1,0,1
968,9,0,1,0,1
968,10,0,1,0,1
968,11,0,1,0,1
968,12,0,1,0,1
968,13,0,1,0,1
968,14,0,1,0,1
968,15,0,1,0,1
968,16,0,1,0,1
968,17,0,1,0,1
968,18,0,1,0,1
969,8,0,1,1,1
969,9,0,1,1,1
969,10,0,1,1,1
969,11,0,1,1,1
969,12,0,1,1,1
969,13,0,1,1,1
969,14,0,1,1,1
969,15,0,1,1,1
969,16,0,1,1,1
969,17,0,1,1,1
969,18,0,1,1,1
970,8,0,1,0,1
970,9,0,1,0,1
970,10,0,1,0,1
970,11,0,1,0,1
970,12,0,1,0,1
970,13,0,1,0,1
970,14,0,1,0,1
970,15,0,1,0,1
970,16,0,1,0,1
970,17,0,1,0,1
970,18,0,1,0,1
971,8,0,1,1,1
971,9,0,1,1,1
971,10,0,1,1,1
971,11,0,1,1,1
971,12,0,1,1,1
971,13,0,1,1,1
971,14,0,1,1,1
971,15,0,1,1,1
971,16,0,1,1,1
971,17,0,1,1,1
971,18,0,1,1,1
972,8,0,1,0,0
972,9,0,1,0,0
972,10,0,1,0,0
972,11,0,1,0,0
972,12,0,1,0,0
972,13,0,1,0,0
972,14,0,1,0,0
972,15,0,1,0,0
972,16,0,1,0,0
972,17,0,1,0,0
972,18,0,1,0,0
973,8,0,1,1,0
973,9,0,1,1,0
973,10,0,1,1,0
973,11,0,1,1,0
973,12,0,1,1,0
973,13,0,1,1,0
973,14,0,1,1,0
973,15,0,1,1,0
973,16,0,1,1,0
973,17,0,1,1,0
973,18,0,1,1,0
974,8,0,0,0,0
974,9,0,0,0,0
974,10,0,0,0,0
974,11,0,0,0,0
974,12,0,0,0,0
974,13,0,0,0,0
974,14,0,0,0,0
974,15,1,0,0,0
