id,term,event,censor,woman
231340,2,0,0,1
231340,3,1,0,1
231341,1,0,0,1
231341,2,1,0,1
231347,1,0,1,0
231347,2,0,1,0
231348,1,0,0,0
231348,2,1,0,0
231350,1,0,1,0
231353,1,0,1,0
231353,2,0,1,0
231353,3,0,1,0
231354,1,0,1,0
231354,2,0,1,0
231354,3,0,1,0
231354,4,0,1,0
231354,5,0,1,0
231355,1,0,1,1
231355,2,0,1,1
231355,3,0,1,1
231355,4,0,1,1
231355,5,0,1,1
231357,1,0,0,0
231357,2,1,0,0
231359,1,0,0,1
231359,2,1,0,1
231360,1,0,1,0
231360,2,0,1,0
231361,1,0,1,0
231361,2,0,1,0
231361,3,0,1,0
231362,1,1,0,1
231363,1,1,0,0
232303,1,1,0,0
232310,1,1,0,0
232311,1,0,1,0
232318,1,1,0,0
232320,1,0,1,0
232331,1,0,0,0
232331,2,0,0,0
232331,3,1,0,0
232332,1,1,0,1
232334,1,0,1,1
232336,1,0,1,0
232342,1,0,1,0
232342,2,0,1,0
232342,3,0,1,0
232349,1,0,1,0
232357,1,0,1,0
232358,1,0,0,1
232358,2,0,0,1
232358,3,1,0,1
232365,1,0,0,1
232365,2,0,0,1
232365,3,1,0,1
232371,1,0,1,0
232371,2,0,1,0
232371,3,0,1,0
232372,1,0,1,1
232372,2,0,1,1
232373,1,0,0,1
232373,2,0,0,1
232373,3,0,0,1
232373,4,1,0,1
232374,1,1,0,1
232376,1,0,0,0
232376,2,0,0,0
232376,3,1,0,0
232378,1,0,1,0
232380,1,0,0,1
232380,2,1,0,1
232383,1,0,1,1
232390,1,0,1,0
233305,1,0,1,1
233305,2,0,1,1
233305,3,0,1,1
233305,4,0,1,1
233305,5,0,1,1
233306,1,0,1,0
233306,2,0,1,0
233306,3,0,1,0
233306,4,0,1,0
233306,5,0,1,0
233307,1,1,0,1
233308,1,0,1,0
233308,2,0,1,0
233309,1,0,1,0
233310,1,0,0,0
233310,2,1,0,0
233311,1,0,0,0
233311,2,1,0,0
233312,1,1,0,1
233314,1,0,0,1
233314,2,0,0,1
233314,3,0,0,1
233314,4,1,0,1
233315,1,1,0,0
233316,1,0,0,1
233316,2,1,0,1
233317,1,0,0,1
233317,2,1,0,1
233318,1,0,0,1
233318,2,1,0,1
233321,1,0,0,0
233321,2,1,0,0
233323,1,0,0,0
233323,2,0,0,0
233323,3,0,0,0
233323,4,1,0,0
233324,1,1,0,1
233326,1,0,1,1
233326,2,0,1,1
233326,3,0,1,1
233326,4,0,1,1
233326,5,0,1,1
233327,1,0,1,0
233327,2,0,1,0
233327,3,0,1,0
233327,4,0,1,0
233327,5,0,1,0
233330,1,0,0,1
233330,2,1,0,1
233331,1,0,0,1
233331,2,1,0,1
233333,1,0,0,1
233333,2,1,0,1
233334,1,0,0,1
233334,2,1,0,1
233335,1,0,0,0
233335,2,1,0,0
233337,1,0,1,1
233338,1,0,1,0
233338,2,0,1,0
233339,1,0,0,0
233339,2,0,0,0
233339,3,1,0,0
233341,1,1,0,0
233344,1,0,0,1
233344,2,0,0,1
233344,3,1,0,1
233345,1,0,0,1
233345,2,1,0,1
233346,1,1,0,0
233348,1,0,1,0
233348,2,0,1,0
233348,3,0,1,0
233349,1,0,0,1
233349,2,1,0,1
233350,1,0,1,1
233350,2,0,1,1
233351,1,0,0,1
233351,2,0,0,1
233351,3,0,0,1
233351,4,1,0,1
233352,1,1,0,1
233353,1,0,1,1
233353,2,0,1,1
233353,3,0,1,1
233353,4,0,1,1
233353,5,0,1,1
233354,1,0,0,1
233354,2,1,0,1
233355,1,0,0,0
233355,2,1,0,0
233357,1,0,0,0
233357,2,0,0,0
233357,3,1,0,0
233358,1,1,0,0
233359,1,0,0,1
233359,2,0,0,1
233359,3,0,0,1
233359,4,1,0,1
233362,1,0,1,1
233362,2,0,1,1
233363,1,0,0,0
233363,2,1,0,0
233365,1,1,0,0
233368,1,0,0,1
233368,2,0,0,1
233368,3,1,0,1
234301,1,0,1,1
234303,1,0,0,1
234303,2,0,0,1
234303,3,1,0,1
234304,1,0,0,1
234304,2,0,0,1
234304,3,0,0,1
234304,4,1,0,1
234307,1,0,0,0
234307,2,0,0,0
234307,3,1,0,0
234310,1,1,0,0
234311,1,0,0,0
234311,2,1,0,0
234312,1,0,0,1
234312,2,1,0,1
234314,1,1,0,1
234318,1,0,0,0
234318,2,0,0,0
234318,3,0,0,0
234318,4,1,0,0
234320,1,0,1,1
234320,2,0,1,1
234321,1,0,1,0
234321,2,0,1,0
234321,3,0,1,0
234321,4,0,1,0
234321,5,0,1,0
234324,1,0,1,1
234324,2,0,1,1
234324,3,0,1,1
234324,4,0,1,1
234324,5,0,1,1
234325,1,0,1,1
234325,2,0,1,1
234325,3,0,1,1
234325,4,0,1,1
234325,5,0,1,1
234327,1,0,0,1
234327,2,0,0,1
234327,3,1,0,1
234328,1,0,1,0
234329,1,0,0,0
234329,2,0,0,0
234329,3,0,0,0
234329,4,1,0,0
234331,1,1,0,1
234332,1,0,0,0
234332,2,1,0,0
234334,1,0,0,0
234334,2,0,0,0
234334,3,0,0,0
234334,4,1,0,0
234336,1,0,1,0
234336,2,0,1,0
234337,1,0,0,0
234337,2,1,0,0
234339,1,0,1,1
234339,2,0,1,1
234339,3,0,1,1
234345,1,1,0,1
234346,1,0,1,0
234347,1,0,1,1
234348,1,0,1,1
234349,1,1,0,0
234352,1,0,0,0
234352,2,0,0,0
234352,3,0,0,0
234352,4,1,0,0
234354,1,0,1,0
234355,1,0,1,1
234356,1,0,0,0
234356,2,0,0,0
234356,3,1,0,0
234357,1,0,0,1
234357,2,1,0,1
234360,1,0,0,1
234360,2,1,0,1
234362,1,0,0,1
234362,2,0,0,1
234362,3,0,0,1
234362,4,0,0,1
234362,5,1,0,1
234363,1,0,0,1
234363,2,1,0,1
234364,1,1,0,0
234366,1,0,1,0
234366,2,0,1,0
234366,3,0,1,0
234366,4,0,1,0
234369,1,0,0,0
234369,2,0,0,0
234369,3,0,0,0
234369,4,1,0,0
234370,1,0,0,1
234370,2,1,0,1
234372,1,0,0,1
234372,2,1,0,1
234373,1,1,0,1
234375,1,0,1,1
234376,1,0,1,0
234379,1,0,0,1
234379,2,1,0,1
234380,1,0,0,0
234380,2,0,0,0
234380,3,0,0,0
234380,4,1,0,0
235303,1,0,0,1
235303,2,0,0,1
235303,3,0,0,1
235303,4,1,0,1
235304,1,0,0,1
235304,2,0,0,1
235304,3,1,0,1
235305,1,0,1,0
235305,2,0,1,0
235305,3,0,1,0
235305,4,0,1,0
235305,5,0,1,0
235307,1,0,0,0
235307,2,1,0,0
235311,1,0,0,1
235311,2,0,0,1
235311,3,0,0,1
235311,4,1,0,1
235313,1,0,1,0
235315,1,1,0,1
235318,1,0,1,0
235318,2,0,1,0
235318,3,0,1,0
235319,1,1,0,1
235320,1,0,0,1
235320,2,1,0,1
235322,1,0,1,0
235322,2,0,1,0
235322,3,0,1,0
235322,4,0,1,0
235322,5,0,1,0
235323,1,0,1,0
235323,2,0,1,0
235323,3,0,1,0
235323,4,0,1,0
235325,1,0,0,1
235325,2,1,0,1
235329,1,0,0,1
235329,2,0,0,1
235329,3,1,0,1
235330,1,0,1,0
235330,2,0,1,0
235330,3,0,1,0
235332,1,0,0,1
235332,2,1,0,1
235335,1,0,0,0
235335,2,1,0,0
235339,1,0,0,1
235339,2,1,0,1
235340,1,0,1,1
235340,2,0,1,1
235340,3,0,1,1
235341,1,0,0,0
235341,2,1,0,0
235346,1,0,1,1
235346,2,0,1,1
235346,3,0,1,1
235346,4,0,1,1
235346,5,0,1,1
235348,1,1,0,0
235350,1,0,0,1
235350,2,1,0,1
235351,1,0,0,1
235351,2,0,0,1
235351,3,0,0,1
235351,4,1,0,1
235352,1,0,0,0
235352,2,0,0,0
235352,3,0,0,0
235352,4,1,0,0
235353,1,0,0,1
235353,2,0,0,1
235353,3,1,0,1
235354,1,0,0,0
235354,2,1,0,0
235356,1,0,0,1
235356,2,0,0,1
235356,3,1,0,1
235357,1,0,0,0
235357,2,0,0,0
235357,3,0,0,0
235357,4,1,0,0
235358,1,0,1,1
235358,2,0,1,1
235358,3,0,1,1
235358,4,0,1,1
235358,5,0,1,1
235360,1,0,1,0
235360,2,0,1,0
235360,3,0,1,0
235360,4,0,1,0
235360,5,0,1,0
235362,1,0,1,1
235362,2,0,1,1
235362,3,0,1,1
235363,1,0,0,1
235363,2,0,0,1
235363,3,1,0,1
235364,1,0,0,0
235364,2,1,0,0
235366,1,0,0,0
235366,2,1,0,0
235367,1,0,1,1
235367,2,0,1,1
235367,3,0,1,1
235369,1,0,0,0
235369,2,0,0,0
235369,3,0,0,0
235369,4,1,0,0
235370,1,1,0,0
236302,1,1,0,1
236306,1,0,1,1
236306,2,0,1,1
236307,1,0,1,1
236307,2,0,1,1
236309,1,0,0,1
236309,2,0,0,1
236309,3,1,0,1
236311,1,1,0,0
236313,1,1,0,0
236315,1,0,0,1
236315,2,1,0,1
236316,1,0,0,1
236316,2,0,0,1
236316,3,0,0,1
236316,4,1,0,1
236318,1,0,1,1
236318,2,0,1,1
236319,1,1,0,1
236322,1,0,1,1
236322,2,0,1,1
236322,3,0,1,1
236323,1,0,0,0
236323,2,1,0,0
236325,1,0,0,1
236325,2,1,0,1
236329,1,1,0,1
236331,1,1,0,1
236332,1,0,1,1
236332,2,0,1,1
236332,3,0,1,1
236334,1,1,0,0
236342,1,0,1,1
236342,2,0,1,1
236342,3,0,1,1
236344,1,1,0,1
236346,1,0,1,0
236346,2,0,1,0
236347,1,1,0,0
236348,1,0,1,1
236348,2,0,1,1
236352,1,0,0,1
236352,2,1,0,1
236353,1,0,0,0
236353,2,1,0,0
236354,1,0,1,0
236355,1,1,0,1
236356,1,0,1,0
236356,2,0,1,0
236357,1,1,0,1
236359,1,0,1,1
236359,2,0,1,1
236359,3,0,1,1
236359,4,0,1,1
236361,1,1,0,1
236364,1,1,0,1
236366,1,0,0,1
236366,2,0,0,1
236366,3,1,0,1
236367,1,0,1,0
236367,2,0,1,0
236368,1,0,1,1
236371,1,1,0,1
236373,1,1,0,1
236374,1,0,0,0
236374,2,1,0,0
236375,1,1,0,0
236377,1,1,0,0
236378,1,0,0,1
236378,2,1,0,1
236380,1,1,0,1
236381,1,0,1,1
236381,2,0,1,1
236382,1,0,0,1
236382,2,1,0,1
236383,1,0,1,0
236383,2,0,1,0
236384,1,1,0,0
236389,1,1,0,1
236390,1,1,0,0
236394,1,1,0,1
236395,1,1,0,0
236398,1,1,0,1
237301,1,0,1,0
237301,2,0,1,0
237301,3,0,1,0
237302,1,0,1,0
237302,2,0,1,0
237302,3,0,1,0
237303,1,0,1,0
237303,2,0,1,0
237303,3,0,1,0
237303,4,0,1,0
237303,5,0,1,0
237304,1,0,1,0
237304,2,0,1,0
237306,1,0,0,1
237306,2,0,0,1
237306,3,1,0,1
237307,1,0,1,0
237307,2,0,1,0
237308,1,0,0,0
237308,2,0,0,0
237308,3,0,0,0
237308,4,1,0,0
237309,1,0,1,1
237310,1,0,0,1
237310,2,1,0,1
237312,1,1,0,1
237314,1,1,0,1
237316,1,1,0,0
237317,1,0,0,1
237317,2,0,0,1
237317,3,1,0,1
237318,1,0,1,0
237320,1,0,1,0
237320,2,0,1,0
237320,3,0,1,0
237321,1,1,0,1
237322,1,0,0,0
237322,2,0,0,0
237322,3,0,0,0
237322,4,1,0,0
237323,1,0,0,1
237323,2,0,0,1
237323,3,1,0,1
237324,1,0,0,0
237324,2,0,0,0
237324,3,1,0,0
237325,1,1,0,0
237326,1,0,0,0
237326,2,0,0,0
237326,3,1,0,0
237327,1,0,0,0
237327,2,0,0,0
237327,3,1,0,0
237328,1,0,0,0
237328,2,0,0,0
237328,3,0,0,0
237328,4,1,0,0
237329,1,0,1,0
237331,1,0,0,0
237331,2,1,0,0
237332,1,0,0,1
237332,2,0,0,1
237332,3,1,0,1
237333,1,0,0,1
237333,2,0,0,1
237333,3,1,0,1
237334,1,1,0,0
237335,1,0,1,0
237335,2,0,1,0
237335,3,0,1,0
237337,1,1,0,1
237338,1,1,0,0
237339,1,0,1,1
237339,2,0,1,1
237340,1,0,0,0
237340,2,0,0,0
237340,3,1,0,0
237341,1,0,1,0
237341,2,0,1,0
237343,1,0,0,1
237343,2,0,0,1
237343,3,0,0,1
237343,4,1,0,1
237344,1,1,0,0
237345,1,1,0,0
237346,1,1,0,0
237347,1,1,0,1
237348,1,0,1,0
237348,2,0,1,0
237348,3,0,1,0
237349,1,0,0,0
237349,2,1,0,0
237350,1,1,0,0
237351,1,0,0,0
237351,2,0,0,0
237351,3,0,0,0
237351,4,1,0,0
237353,1,1,0,0
237354,1,0,1,1
237355,1,1,0,1
237356,1,0,1,1
237356,2,0,1,1
237356,3,0,1,1
237356,4,0,1,1
237357,1,0,0,1
237357,2,0,0,1
237357,3,1,0,1
237358,1,0,0,0
237358,2,0,0,0
237358,3,1,0,0
237359,1,0,0,1
237359,2,0,0,1
237359,3,1,0,1
237360,1,0,0,0
237360,2,1,0,0
237362,1,1,0,1
237363,1,0,1,1
237363,2,0,1,1
237364,1,1,0,0
238301,1,1,0,0
238304,1,0,1,0
238304,2,0,1,0
238304,3,0,1,0
238304,4,0,1,0
238304,5,0,1,0
238305,1,1,0,0
238307,1,0,1,0
238307,2,0,1,0
238307,3,0,1,0
238309,1,1,0,1
238312,1,0,0,1
238312,2,1,0,1
238313,1,0,0,1
238313,2,0,0,1
238313,3,0,0,1
238313,4,1,0,1
238314,1,1,0,0
238315,1,1,0,1
238316,1,1,0,0
238317,1,0,0,0
238317,2,1,0,0
238318,1,1,0,0
238319,1,0,0,0
238319,2,0,0,0
238319,3,1,0,0
238320,1,1,0,1
238321,1,1,0,0
238322,1,0,1,0
238322,2,0,1,0
238322,3,0,1,0
238323,1,1,0,1
238324,1,1,0,0
238325,1,1,0,1
238326,1,0,0,1
238326,2,1,0,1
238327,1,1,0,1
238328,1,0,0,1
238328,2,1,0,1
238329,1,0,1,0
238329,2,0,1,0
238330,1,1,0,1
238331,1,1,0,1
238332,1,0,0,1
238332,2,0,0,1
238332,3,1,0,1
238333,1,0,0,1
238333,2,1,0,1
238334,1,1,0,0
238335,1,0,0,0
238335,2,1,0,0
238336,1,1,0,1
238337,1,1,0,1
238340,1,1,0,0
238343,1,0,0,0
238343,2,1,0,0
238344,1,0,0,0
238344,2,1,0,0
238345,1,0,0,1
238345,2,0,0,1
238345,3,0,0,1
238345,4,1,0,1
238346,1,1,0,0
238347,1,0,1,0
238347,2,0,1,0
238348,1,0,0,0
238348,2,1,0,0
238351,1,0,0,0
238351,2,0,0,0
238351,3,0,0,0
238351,4,0,0,0
238351,5,1,0,0
238352,1,0,0,1
238352,2,1,0,1
238354,1,1,0,0
238357,1,0,1,1
238357,2,0,1,1
238357,3,0,1,1
238358,1,0,1,0
238358,2,0,1,0
238358,3,0,1,0
238361,1,1,0,1
238362,1,1,0,0
238363,1,1,0,0
238364,1,1,0,0
238366,1,0,0,1
238366,2,1,0,1
238367,1,1,0,1
238368,1,0,0,1
238368,2,1,0,1
238369,1,0,1,1
238369,2,0,1,1
238369,3,0,1,1
238369,4,0,1,1
238369,5,0,1,1
238370,1,0,1,1
238370,2,0,1,1
238370,3,0,1,1
238391,1,1,0,1
238392,1,1,0,1
238393,1,1,0,0
238394,1,0,0,0
238394,2,0,0,0
238394,3,1,0,0
238395,1,0,1,1
238395,2,0,1,1
238396,1,1,0,1
238397,1,0,0,0
238397,2,1,0,0
238398,1,1,0,1
238399,1,0,0,1
238399,2,0,0,1
238399,3,1,0,1
238400,1,1,0,1
238401,1,0,1,0
238401,2,0,1,0
238404,1,1,0,1
239304,1,0,0,0
239304,2,0,0,0
239304,3,0,0,0
239304,4,1,0,0
239307,1,0,0,0
239307,2,1,0,0
239308,1,0,1,1
239308,2,0,1,1
239309,1,0,1,0
239309,2,0,1,0
239310,1,0,0,1
239310,2,1,0,1
239314,1,0,0,1
239314,2,1,0,1
239315,1,1,0,0
239317,1,1,0,1
239318,1,0,0,0
239318,2,1,0,0
239319,1,0,0,0
239319,2,1,0,0
239320,1,1,0,0
239321,1,0,1,1
239321,2,0,1,1
239323,1,0,0,1
239323,2,1,0,1
239324,1,0,1,0
239324,2,0,1,0
239325,1,0,0,1
239325,2,1,0,1
239329,1,1,0,0
239330,1,0,0,1
239330,2,1,0,1
239331,1,0,1,1
239331,2,0,1,1
239331,3,0,1,1
239331,4,0,1,1
239331,5,0,1,1
239332,1,0,0,1
239332,2,1,0,1
239337,1,0,0,0
239337,2,0,0,0
239337,3,1,0,0
239338,1,0,1,0
239341,1,0,0,1
239341,2,1,0,1
239342,1,1,0,1
239344,1,0,1,0
239344,2,0,1,0
239344,3,0,1,0
239344,4,0,1,0
239344,5,0,1,0
239349,1,0,1,0
239352,1,1,0,0
239356,1,0,1,0
239359,1,0,1,0
239359,2,0,1,0
239360,1,0,0,0
239360,2,0,0,0
239360,3,0,0,0
239360,4,0,0,0
239360,5,1,0,0
239361,1,0,0,0
239361,2,1,0,0
239365,1,0,0,0
239365,2,1,0,0
239367,1,0,0,0
239367,2,0,0,0
239367,3,1,0,0
239368,1,0,1,1
239368,2,0,1,1
239368,3,0,1,1
239369,1,0,1,1
239369,2,0,1,1
239371,1,0,1,1
239372,1,0,1,1
239372,2,0,1,1
239372,3,0,1,1
239373,1,0,1,1
239373,2,0,1,1
239373,3,0,1,1
239373,4,0,1,1
239373,5,0,1,1
240307,1,0,0,0
240307,2,0,0,0
240307,3,0,0,0
240307,4,1,0,0
240308,1,1,0,1
240309,1,0,0,0
240309,2,1,0,0
240312,1,0,0,0
240312,2,0,0,0
240312,3,0,0,0
240312,4,1,0,0
240313,1,0,1,0
240313,2,0,1,0
240313,3,0,1,0
240314,1,0,1,1
240314,2,0,1,1
240314,3,0,1,1
240315,1,1,0,1
240318,1,0,1,0
240318,2,0,1,0
240318,3,0,1,0
240318,4,0,1,0
240318,5,0,1,0
240319,1,0,1,1
240320,1,1,0,1
240325,1,0,1,0
240325,2,0,1,0
240325,3,0,1,0
240325,4,0,1,0
240325,5,0,1,0
240326,1,0,1,1
240326,2,0,1,1
240326,3,0,1,1
240328,1,0,1,0
240328,2,0,1,0
240328,3,0,1,0
240328,4,0,1,0
240328,5,0,1,0
240329,1,0,0,0
240329,2,0,0,0
240329,3,0,0,0
240329,4,1,0,0
240331,1,0,1,1
240331,2,0,1,1
240331,3,0,1,1
240331,4,0,1,1
240331,5,0,1,1
240333,1,0,1,0
240334,1,0,0,1
240334,2,0,0,1
240334,3,0,0,1
240334,4,0,0,1
240334,5,1,0,1
240337,1,0,1,1
240338,1,0,0,1
240338,2,1,0,1
240342,1,0,0,0
240342,2,0,0,0
240342,3,0,0,0
240342,4,0,0,0
240342,5,1,0,0
240345,1,0,1,0
240345,2,0,1,0
240345,3,0,1,0
240345,4,0,1,0
240345,5,0,1,0
240346,1,0,0,0
240346,2,0,0,0
240346,3,0,0,0
240346,4,0,0,0
240346,5,1,0,0
240347,1,0,1,0
240348,1,0,0,1
240348,2,1,0,1
240349,1,0,1,1
240352,1,0,0,1
240352,2,1,0,1
240354,1,0,0,0
240354,2,0,0,0
240354,3,1,0,0
240358,1,0,0,0
240358,2,1,0,0
240359,1,0,0,0
240359,2,0,0,0
240359,3,0,0,0
240359,4,1,0,0
240360,1,0,0,1
240360,2,1,0,1
240362,1,0,0,0
240362,2,0,0,0
240362,3,0,0,0
240362,4,0,0,0
240362,5,1,0,0
240365,1,0,0,1
240365,2,1,0,1
240369,1,0,0,0
240369,2,0,0,0
240369,3,0,0,0
240369,4,1,0,0
240370,1,0,0,1
240370,2,1,0,1
240374,1,0,1,1
240374,2,0,1,1
240374,3,0,1,1
240376,1,0,0,1
240376,2,1,0,1
240377,1,0,0,1
240377,2,0,0,1
240377,3,0,0,1
240377,4,1,0,1
240378,1,0,1,1
240378,2,0,1,1
240378,3,0,1,1
240378,4,0,1,1
240378,5,0,1,1
240380,1,1,0,1
241302,1,0,1,0
241302,2,0,1,0
241302,3,0,1,0
241304,1,0,0,1
241304,2,0,0,1
241304,3,0,0,1
241304,4,0,0,1
241304,5,1,0,1
241305,1,0,1,1
241305,2,0,1,1
241308,1,0,0,0
241308,2,0,0,0
241308,3,1,0,0
241310,1,1,0,0
241314,1,0,1,1
241314,2,0,1,1
241314,3,0,1,1
241314,4,0,1,1
241315,1,0,1,1
241315,2,0,1,1
241315,3,0,1,1
241315,4,0,1,1
241315,5,0,1,1
241317,1,0,1,1
241317,2,0,1,1
241321,1,0,0,0
241321,2,1,0,0
241322,1,0,1,0
241322,2,0,1,0
241322,3,0,1,0
241326,1,0,0,0
241326,2,0,0,0
241326,3,0,0,0
241326,4,0,0,0
241326,5,1,0,0
241327,1,0,0,1
241327,2,1,0,1
241330,1,0,1,1
241330,2,0,1,1
241333,1,0,0,1
241333,2,0,0,1
241333,3,0,0,1
241333,4,1,0,1
241334,1,0,1,0
241335,1,0,0,1
241335,2,0,0,1
241335,3,0,0,1
241335,4,1,0,1
241338,1,0,1,0
241339,1,0,1,0
241339,2,0,1,0
241339,3,0,1,0
241340,1,0,1,0
241343,1,0,0,1
241343,2,1,0,1
241344,1,0,1,1
241344,2,0,1,1
241344,3,0,1,1
241344,4,0,1,1
241344,5,0,1,1
241348,1,0,0,1
241348,2,1,0,1
241350,1,0,1,0
241350,2,0,1,0
241350,3,0,1,0
241352,1,0,0,1
241352,2,0,0,1
241352,3,1,0,1
241355,1,0,1,0
241355,2,0,1,0
241356,1,0,1,0
241356,2,0,1,0
241357,1,0,0,1
241357,2,0,0,1
241357,3,0,0,1
241357,4,1,0,1
241361,1,0,1,1
241361,2,0,1,1
241361,3,0,1,1
241364,1,0,1,0
241364,2,0,1,0
241364,3,0,1,0
241365,1,0,0,0
241365,2,1,0,0
241370,1,0,1,1
242301,1,0,0,1
242301,2,1,0,1
242303,1,0,0,0
242303,2,0,0,0
242303,3,0,0,0
242303,4,0,0,0
242303,5,1,0,0
242306,1,0,1,0
242306,2,0,1,0
242306,3,0,1,0
242307,1,0,0,1
242307,2,0,0,1
242307,3,1,0,1
242308,1,0,0,1
242308,2,1,0,1
242310,1,0,1,0
242311,1,0,1,1
242311,2,0,1,1
242312,1,0,0,1
242312,2,0,0,1
242312,3,1,0,1
242314,1,0,0,1
242314,2,0,0,1
242314,3,1,0,1
242316,1,0,0,0
242316,2,1,0,0
242317,1,0,0,0
242317,2,0,0,0
242317,3,0,0,0
242317,4,1,0,0
242318,1,0,1,0
242319,1,0,0,1
242319,2,0,0,1
242319,3,1,0,1
242320,1,0,0,0
242320,2,1,0,0
242322,1,0,0,0
242322,2,0,0,0
242322,3,1,0,0
242323,1,0,0,0
242323,2,0,0,0
242323,3,1,0,0
242324,1,0,0,1
242324,2,0,0,1
242324,3,0,0,1
242324,4,1,0,1
242325,1,0,0,0
242325,2,1,0,0
242326,1,0,0,1
242326,2,1,0,1
242330,1,0,0,0
242330,2,0,0,0
242330,3,1,0,0
242331,1,0,1,1
242331,2,0,1,1
242332,1,0,0,0
242332,2,0,0,0
242332,3,1,0,0
242333,1,0,0,1
242333,2,1,0,1
242336,1,0,0,1
242336,2,0,0,1
242336,3,1,0,1
242337,1,0,0,1
242337,2,1,0,1
242340,1,0,0,0
242340,2,1,0,0
242341,1,1,0,1
242342,1,0,0,0
242342,2,0,0,0
242342,3,0,0,0
242342,4,1,0,0
242347,1,0,0,0
242347,2,1,0,0
242349,1,0,1,1
242349,2,0,1,1
242349,3,0,1,1
242349,4,0,1,1
242349,5,0,1,1
242350,1,0,0,0
242350,2,1,0,0
242351,1,0,0,0
242351,2,1,0,0
242352,1,0,1,1
242352,2,0,1,1
242353,1,0,1,1
242353,2,0,1,1
242353,3,0,1,1
242355,1,0,0,1
242355,2,0,0,1
242355,3,1,0,1
242356,1,1,0,1
242357,1,0,1,0
242357,2,0,1,0
242357,3,0,1,0
242357,4,0,1,0
242357,5,0,1,0
242358,1,0,1,1
242360,1,0,0,1
242360,2,1,0,1
242363,1,0,0,1
242363,2,0,0,1
242363,3,0,0,1
242363,4,1,0,1
242364,1,0,1,0
242364,2,0,1,0
242367,1,0,1,0
242368,1,0,1,1
242368,2,0,1,1
242368,3,0,1,1
243303,1,1,0,1
243304,1,0,0,1
243304,2,0,0,1
243304,3,1,0,1
243306,1,0,1,0
243306,2,0,1,0
243306,3,0,1,0
243311,1,0,0,0
243311,2,1,0,0
243313,1,1,0,0
243316,1,0,0,0
243316,2,1,0,0
243317,1,1,0,1
243319,1,1,0,1
243320,1,0,1,0
243320,2,0,1,0
243320,3,0,1,0
243328,1,1,0,0
243331,1,1,0,1
243332,1,0,1,1
243336,1,1,0,0
243339,1,0,0,1
243339,2,0,0,1
243339,3,0,0,1
243339,4,1,0,1
243345,1,0,1,1
243347,1,0,0,1
243347,2,1,0,1
243348,1,0,1,0
243348,2,0,1,0
243350,1,0,0,1
243350,2,1,0,1
243355,1,1,0,1
243359,1,0,1,1
243364,1,0,1,0
243364,2,0,1,0
243364,3,0,1,0
243367,1,0,1,0
244301,1,0,0,0
244301,2,1,0,0
244302,1,0,0,1
244302,2,1,0,1
244304,1,0,0,0
244304,2,1,0,0
244305,1,0,1,1
244305,2,0,1,1
244305,3,0,1,1
244306,1,0,0,1
244306,2,0,0,1
244306,3,0,0,1
244306,4,1,0,1
244309,1,0,0,0
244309,2,1,0,0
244310,1,1,0,1
244311,1,0,0,0
244311,2,0,0,0
244311,3,1,0,0
244313,1,0,1,0
244313,2,0,1,0
244313,3,0,1,0
244313,4,0,1,0
244313,5,0,1,0
244317,1,0,0,0
244317,2,1,0,0
244320,1,0,0,1
244320,2,0,0,1
244320,3,1,0,1
244321,1,0,0,0
244321,2,0,0,0
244321,3,1,0,0
244322,1,1,0,1
244324,1,0,0,0
244324,2,0,0,0
244324,3,0,0,0
244324,4,1,0,0
244331,1,0,0,1
244331,2,1,0,1
244332,1,1,0,0
244336,1,0,0,0
244336,2,1,0,0
244338,1,0,1,0
244339,1,1,0,0
244341,1,0,1,0
244341,2,0,1,0
244342,1,0,0,0
244342,2,1,0,0
245302,1,0,0,1
245302,2,1,0,1
245309,1,0,1,0
245313,1,0,0,1
245313,2,1,0,1
245314,1,0,0,1
245314,2,1,0,1
245318,1,0,0,0
245318,2,1,0,0
245321,1,0,0,1
245321,2,0,0,1
245321,3,1,0,1
245322,1,1,0,0
245324,1,1,0,0
245326,1,0,1,0
245326,2,0,1,0
245327,1,1,0,1
245328,1,0,0,1
245328,2,1,0,1
245330,1,0,0,0
245330,2,1,0,0
245340,1,0,1,1
245340,2,0,1,1
245343,1,0,0,1
245343,2,1,0,1
245349,1,0,1,0
245366,1,0,0,1
245366,2,1,0,1
245368,1,0,0,0
245368,2,1,0,0
245370,1,0,0,0
245370,2,0,0,0
245370,3,1,0,0
245376,1,1,0,1
246301,1,0,1,1
246301,2,0,1,1
246303,1,0,0,0
246303,2,1,0,0
246306,1,0,1,1
246307,1,0,1,0
246307,2,0,1,0
246308,1,0,1,0
246308,2,0,1,0
246308,3,0,1,0
246309,1,0,1,1
246309,2,0,1,1
246311,1,0,0,1
246311,2,0,0,1
246311,3,1,0,1
246315,1,0,0,0
246315,2,1,0,0
246316,1,0,1,1
246317,1,0,1,1
246317,2,0,1,1
246317,3,0,1,1
246318,1,0,1,1
246318,2,0,1,1
246318,3,0,1,1
246318,4,0,1,1
246318,5,0,1,1
246324,1,0,0,0
246324,2,0,0,0
246324,3,1,0,0
246327,1,0,1,0
246328,1,0,1,1
246328,2,0,1,1
246329,1,0,1,1
246329,2,0,1,1
246329,3,0,1,1
246330,1,0,0,0
246330,2,1,0,0
246337,1,0,0,1
246337,2,1,0,1
246338,1,0,0,1
246338,2,0,0,1
246338,3,0,0,1
